Year,Term,Course,Status,Start Time,End Time,Days of Week
2019,Fall,IS-590,Open (Restricted),6:00 PM,8:30 PM,T
2019,Fall,IS-590,Open (Restricted),10:00 AM,12:50 PM,W
2019,Fall,IS-590,Closed,9:00 AM,11:50 AM,F
2019,Fall,IS-590,Closed,9:00 AM,11:50 AM,W
2019,Fall,IS-590,Open (Restricted),9:00 AM,11:50 AM,W
2019,Fall,IS-590,Open (Restricted),6:30 PM,8:30 PM,M
2019,Fall,IS-590,Open (Restricted),6:30 PM,9:00 PM,W
2019,Fall,IS-590,Closed,ARRANGED,,
2019,Fall,IS-590,Closed,ARRANGED,,
2019,Fall,IS-590,Closed,ARRANGED,,
2019,Fall,IS-591,Open (Restricted),ARRANGED,,
2019,Fall,IS-592,Open (Restricted),ARRANGED,,
2019,Fall,IS-593,Open (Restricted),ARRANGED,,
2019,Fall,IS-594,Open (Restricted),ARRANGED,,
2019,Fall,IS-599,Open (Restricted),ARRANGED,,
2019,Fall,ITAL-101,Open,10:00 AM,10:50 AM,MTWR
2019,Fall,ITAL-101,Open,11:00 AM,11:50 AM,MTWR
2019,Fall,ITAL-101,Open,12:00 PM,12:50 PM,MTWR
2019,Fall,ITAL-101,Open,1:00 PM,1:50 PM,MTWR
2019,Fall,ITAL-101,Open,7:00 PM,8:50 PM,MW
2019,Fall,ITAL-102,Open,11:00 AM,11:50 AM,MTWR
2019,Fall,ITAL-102,Open,1:00 PM,1:50 PM,MTWR
2019,Fall,ITAL-103,Closed,11:00 AM,11:50 AM,W
2019,Fall,ITAL-103,Closed,11:00 AM,11:50 AM,MTR
2019,Fall,ITAL-103,Open,1:00 PM,1:50 PM,MTWR
2019,Fall,ITAL-103,Open,2:00 PM,2:50 PM,MTWR
2019,Fall,ITAL-104,Open,12:00 PM,12:50 PM,MTWR
2019,Fall,ITAL-156,Open,9:30 AM,10:50 AM,TR
2019,Fall,ITAL-199,Open (Restricted),ARRANGED,,
2019,Fall,ITAL-199,Open,ARRANGED,,
2019,Fall,ITAL-210,Open,12:00 PM,1:20 PM,MW
2019,Fall,ITAL-240,CrossListOpen,11:00 AM,12:20 PM,TR
2019,Fall,ITAL-390,Open (Restricted),ARRANGED,,
2019,Fall,ITAL-420,Closed,2:00 PM,3:20 PM,TR
2019,Fall,ITAL-460,CrossListOpen (Restricted),12:30 PM,1:50 PM,TR
2019,Fall,ITAL-460,CrossListOpen (Restricted),12:30 PM,1:50 PM,TR
2019,Fall,ITAL-470,CrossListOpen (Restricted),3:30 PM,5:20 PM,TR
2019,Fall,ITAL-470,CrossListOpen (Restricted),3:30 PM,5:20 PM,TR
2019,Fall,ITAL-489,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,ITAL-489,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,ITAL-505,CrossListOpen,10:00 AM,12:50 PM,F
2019,Fall,ITAL-559,CrossListOpen (Restricted),4:00 PM,5:50 PM,W
2019,Fall,ITAL-584,CrossListOpen,3:30 PM,6:30 PM,M
2019,Fall,ITAL-588,CrossListOpen,2:00 PM,3:20 PM,TR
2019,Fall,ITAL-595,Open (Restricted),ARRANGED,,
2019,Fall,ITAL-599,Open (Restricted),ARRANGED,,
2019,Fall,JAPN-20,Open (Restricted),9:00 AM,9:50 AM,MTWRF
2019,Fall,JAPN-20,Closed,10:00 AM,10:50 AM,MTWRF
2019,Fall,JAPN-20,Open (Restricted),11:00 AM,11:50 AM,MTWRF
2019,Fall,JAPN-20,Open (Restricted),12:00 PM,12:50 PM,MTWRF
2019,Fall,JAPN-203,Closed,10:00 AM,10:50 AM,MTWRF
2019,Fall,JAPN-203,Closed,12:00 PM,12:50 PM,MTWRF
2019,Fall,JAPN-203,Closed,9:00 AM,9:50 AM,MTWRF
2019,Fall,JAPN-305,Open,12:00 PM,12:50 PM,MTWRF
2019,Fall,JAPN-440,Closed,11:00 AM,12:20 PM,TR
2019,Fall,JAPN-440,Closed,11:00 AM,12:20 PM,TR
2019,Fall,JAPN-499,Open,ARRANGED,,
2019,Fall,JOUR-199,Open,1:00 PM,3:50 PM,MW
2019,Fall,JOUR-199,Closed,1:00 PM,3:50 PM,W
2019,Fall,JOUR-199,CrossListOpen,9:00 AM,11:50 AM,F
2019,Fall,JOUR-199,CrossListOpen,1:00 PM,3:50 PM,M
2019,Fall,JOUR-199,Open (Restricted),2:00 PM,4:50 PM,W
2019,Fall,JOUR-200,Open,9:30 AM,10:50 AM,TR
2019,Fall,JOUR-200,Open (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,JOUR-205,Open,9:30 AM,10:50 AM,TR
2019,Fall,JOUR-210,Closed,10:00 AM,11:50 AM,MW
2019,Fall,JOUR-210,Open (Restricted),10:00 AM,11:50 AM,TR
2019,Fall,JOUR-210,Open (Restricted),10:00 AM,11:50 AM,TR
2019,Fall,JOUR-215,Closed,9:00 AM,11:50 AM,T
2019,Fall,JOUR-215,Closed,1:00 PM,2:20 PM,R
2019,Fall,JOUR-215,CrossListOpen (Restricted),1:00 PM,3:50 PM,T
2019,Fall,JOUR-215,CrossListOpen (Restricted),1:00 PM,2:20 PM,R
2019,Fall,JOUR-220,Closed,9:00 AM,10:50 AM,MW
2019,Fall,JOUR-220,Open,9:00 AM,10:50 AM,TR
2019,Fall,JOUR-220,Open,ARRANGED,,
2019,Fall,JOUR-250,Closed,2:00 PM,3:20 PM,TR
2019,Fall,JOUR-293,Open,2:00 PM,3:50 PM,W
2019,Fall,JOUR-311,Open,11:00 AM,12:20 PM,MW
2019,Fall,JOUR-315,Open (Restricted),2:00 PM,3:50 PM,M
2019,Fall,JOUR-315,Open (Restricted),1:00 PM,1:50 PM,M
2019,Fall,JOUR-335,Closed,1:00 PM,4:50 PM,W
2019,Fall,JOUR-340,Open (Restricted),9:00 AM,11:50 AM,TR
2019,Fall,JOUR-340,Open (Restricted),9:00 AM,11:50 AM,MW
2019,Fall,JOUR-360,Open,1:00 PM,3:50 PM,MW
2019,Fall,JOUR-425,Open (Restricted),1:00 PM,2:50 PM,R
2019,Fall,JOUR-425,Open (Restricted),1:00 PM,2:50 PM,T
2019,Fall,JOUR-445,Open (Restricted),1:00 PM,5:50 PM,T
2019,Fall,JOUR-445,Open (Restricted),9:00 AM,9:50 AM,M
2019,Fall,JOUR-450,Closed,12:30 PM,1:50 PM,TR
2019,Fall,JOUR-452,Open (Restricted),6:00 PM,8:50 PM,R
2019,Fall,JOUR-460,Open (Restricted),ARRANGED,,
2019,Fall,JOUR-460,Open (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,JOUR-480,Open (Restricted),ARRANGED,,
2019,Fall,JOUR-480,CrossListOpen (Restricted),9:00 AM,11:50 AM,F
2019,Fall,JOUR-480,CrossListOpen (Restricted),1:00 PM,3:50 PM,M
2019,Fall,JOUR-482,CrossListOpen (Restricted),11:00 AM,1:50 PM,F
2019,Fall,JOUR-482,CrossListOpen (Restricted),11:00 AM,1:50 PM,F
2019,Fall,JOUR-483,Open,4:00 PM,6:50 PM,M
2019,Fall,JOUR-495,Open (Restricted),ARRANGED,,
2019,Fall,JOUR-495,Open (Restricted),ARRANGED,,
2019,Fall,JOUR-501,Closed,1:00 PM,3:50 PM,T
2019,Fall,JOUR-501,Closed,1:00 PM,2:20 PM,R
2019,Fall,JOUR-505,Open (Restricted),10:00 AM,11:50 AM,M
2019,Fall,JOUR-515,Closed,ARRANGED,,
2019,Fall,JOUR-590,Open (Restricted),ARRANGED,,
2019,Fall,JS-108,CrossListOpen,11:00 AM,12:20 PM,TR
2019,Fall,JS-199,CrossListOpen,3:00 PM,4:50 PM,MW
2019,Fall,JS-209,CrossListOpen,11:00 AM,11:50 AM,F
2019,Fall,JS-209,CrossListOpen,11:00 AM,11:50 AM,MW
2019,Fall,JS-212,CrossListOpen,5:00 PM,7:30 PM,M
2019,Fall,JS-220,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,JS-231,Closed,2:00 PM,3:50 PM,MW
2019,Fall,JS-252,CrossListOpen (Restricted),12:30 PM,1:50 PM,MW
2019,Fall,JS-262,CrossListOpen,11:00 AM,1:50 PM,MW
2019,Fall,JS-269,Closed,ARRANGED,,
2019,Fall,JS-495,Closed,ARRANGED,,
2019,Fall,KIN-100,Open,8:00 AM,8:50 AM,MW
2019,Fall,KIN-100,Open,8:00 AM,8:50 AM,TR
2019,Fall,KIN-100,Open,1:00 PM,1:50 PM,TR
2019,Fall,KIN-100,Open,3:00 PM,3:50 PM,MW
2019,Fall,KIN-100,Open,6:00 PM,6:50 PM,MW
2019,Fall,KIN-101,Open,4:00 PM,4:50 PM,TR
2019,Fall,KIN-101,Open,4:00 PM,4:50 PM,MW
2019,Fall,KIN-102,Open,2:00 PM,2:50 PM,MW
2019,Fall,KIN-102,Open,3:00 PM,4:20 PM,MW
2019,Fall,KIN-102,Closed,3:00 PM,4:20 PM,MW
2019,Fall,KIN-103,Open,2:00 PM,2:50 PM,MW
2019,Fall,KIN-103,Open,1:00 PM,1:50 PM,TR
2019,Fall,KIN-104,Open,9:00 AM,9:50 AM,MWF
2019,Fall,KIN-104,Open,2:00 PM,2:50 PM,MWF
2019,Fall,KIN-104,Open,9:30 AM,10:50 AM,TR
2019,Fall,KIN-104,Open,1:00 PM,2:20 PM,TR
2019,Fall,KIN-104,Open,2:30 PM,3:50 PM,TR
2019,Fall,KIN-104,Open,10:00 AM,10:50 AM,MWF
2019,Fall,KIN-104,Open,1:00 PM,1:50 PM,MWF
2019,Fall,KIN-104,Open,2:00 PM,2:50 PM,MWF
2019,Fall,KIN-104,Open,9:30 AM,10:50 AM,TR
2019,Fall,KIN-104,Open,1:00 PM,2:20 PM,TR
2019,Fall,KIN-104,Open,2:30 PM,3:50 PM,TR
2019,Fall,KIN-104,Open,9:30 AM,10:50 AM,MW
2019,Fall,KIN-104,Open,1:00 PM,1:50 PM,MWF
2019,Fall,KIN-107,Open,12:30 PM,1:50 PM,MW
2019,Fall,KIN-107,Open,12:30 PM,1:50 PM,MW
2019,Fall,KIN-109,Open,9:00 AM,9:50 AM,TR
2019,Fall,KIN-109,Open,10:00 AM,10:50 AM,TR
2019,Fall,KIN-109,Open,11:00 AM,11:50 AM,TR
2019,Fall,KIN-111,Open (Restricted),ARRANGED,,
2019,Fall,KIN-122,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,KIN-122,Open (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,KIN-122,Closed,ARRANGED,,
2019,Fall,KIN-125,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,KIN-140,Open,8:00 AM,8:50 AM,R
2019,Fall,KIN-140,Closed,9:00 AM,9:50 AM,W
2019,Fall,KIN-140,Open,1:00 PM,1:50 PM,R
2019,Fall,KIN-140,Open,10:00 AM,10:50 AM,F
2019,Fall,KIN-140,Open,1:00 PM,1:50 PM,F
2019,Fall,KIN-140,Open (Restricted),2:00 PM,2:50 PM,MW
2019,Fall,KIN-142,Open,ARRANGED,,
2019,Fall,KIN-142,Closed,ARRANGED,,
2019,Fall,KIN-150,Open (Restricted),1:00 PM,1:50 PM,MW
2019,Fall,KIN-150,Open,8:00 AM,9:50 AM,R
2019,Fall,KIN-150,Open,12:00 PM,1:50 PM,R
2019,Fall,KIN-150,Closed,2:00 PM,3:50 PM,R
2019,Fall,KIN-150,Open,8:00 AM,9:50 AM,F
2019,Fall,KIN-150,Open,1:00 PM,2:50 PM,F
2019,Fall,KIN-160,Open,9:30 AM,10:50 AM,TR
2019,Fall,KIN-199,Open,2:00 PM,4:20 PM,TR
2019,Fall,KIN-20,Open,9:30 AM,10:50 AM,R
2019,Fall,KIN-20,Open,1:30 PM,2:50 PM,R
2019,Fall,KIN-20,Open,3:30 PM,4:50 PM,R
2019,Fall,KIN-20,Open,1:00 PM,2:20 PM,R
2019,Fall,KIN-20,Open (Restricted),1:00 PM,1:50 PM,MW
2019,Fall,KIN-230,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,KIN-247,Open (Restricted),12:30 PM,1:50 PM,TR
2019,Fall,KIN-247,Open,ARRANGED,,
2019,Fall,KIN-249,Open,11:00 AM,11:50 AM,F
2019,Fall,KIN-249,Open (Restricted),11:00 AM,11:50 AM,MW
2019,Fall,KIN-249,Open,ARRANGED,,
2019,Fall,KIN-249,Closed,ARRANGED,,
2019,Fall,KIN-259,Closed,11:00 AM,12:50 PM,T
2019,Fall,KIN-259,CrossListOpen,1:00 PM,2:50 PM,R
2019,Fall,KIN-259,Closed,9:00 AM,10:50 AM,F
2019,Fall,KIN-259,CrossListOpen,10:00 AM,11:50 AM,R
2019,Fall,KIN-259,CrossListOpen (Restricted),11:00 AM,11:50 AM,MW
2019,Fall,KIN-260,Open (Restricted),1:00 PM,2:50 PM,TR
2019,Fall,KIN-262,CrossListOpen,9:00 AM,9:50 AM,F
2019,Fall,KIN-262,CrossListOpen (Restricted),11:00 AM,11:50 AM,MW
2019,Fall,KIN-268,Open (Restricted),3:00 PM,4:50 PM,W
2019,Fall,KIN-268,Closed,3:00 PM,4:50 PM,R
2019,Fall,KIN-268,Open (Restricted),3:00 PM,4:50 PM,T
2019,Fall,KIN-340,Open (Restricted),8:00 AM,9:20 AM,TR
2019,Fall,KIN-340,Open,9:00 AM,10:50 AM,F
2019,Fall,KIN-340,Open,11:00 AM,12:50 PM,F
2019,Fall,KIN-340,Open,2:00 PM,3:50 PM,R
2019,Fall,KIN-340,Open,1:00 PM,2:50 PM,F
2019,Fall,KIN-340,Open,4:00 PM,5:50 PM,R
2019,Fall,KIN-340,Closed,1:00 PM,2:20 PM,TR
2019,Fall,KIN-352,Open (Restricted),8:00 AM,8:50 AM,MW
2019,Fall,KIN-352,Open,10:00 AM,11:50 AM,W
2019,Fall,KIN-352,Open,11:00 AM,12:50 PM,F
2019,Fall,KIN-352,Open,2:00 PM,3:50 PM,W
2019,Fall,KIN-352,Open,10:00 AM,11:50 AM,R
2019,Fall,KIN-355,Open (Restricted),9:00 AM,9:50 AM,MW
2019,Fall,KIN-355,Open,3:00 PM,4:50 PM,M
2019,Fall,KIN-355,Open,12:00 PM,1:50 PM,T
2019,Fall,KIN-355,Open,2:00 PM,3:50 PM,T
2019,Fall,KIN-355,Open,1:00 PM,2:50 PM,W
2019,Fall,KIN-360,Open (Restricted),ARRANGED,,
2019,Fall,KIN-360,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,KIN-361,Open (Restricted),8:30 AM,9:50 AM,TR
2019,Fall,KIN-364,Open (Restricted),10:30 AM,11:20 AM,F
2019,Fall,KIN-369,Open (Restricted),6:00 PM,8:50 PM,W
2019,Fall,KIN-375,CrossListOpen,5:00 PM,5:50 PM,M
2019,Fall,KIN-375,CrossListOpen,12:30 PM,1:20 PM,T
2019,Fall,KIN-375,CrossListOpen,12:30 PM,1:20 PM,R
2019,Fall,KIN-385,Open (Restricted),ARRANGED,,
2019,Fall,KIN-386,Closed,ARRANGED,,
2019,Fall,KIN-387,Open,ARRANGED,,
2019,Fall,KIN-387,Open (Restricted),12:00 PM,12:50 PM,W
2019,Fall,KIN-387,Open (Restricted),ARRANGED,,
2019,Fall,KIN-387,Open (Restricted),ARRANGED,,
2019,Fall,KIN-390,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,KIN-391,Open (Restricted),ARRANGED,,
2019,Fall,KIN-393,Open (Restricted),ARRANGED,,
2019,Fall,KIN-401,Closed,10:00 AM,11:20 AM,MW
2019,Fall,KIN-401,CrossListOpen (Restricted),10:00 AM,11:20 AM,MW
2019,Fall,KIN-448,Closed,2:00 PM,3:20 PM,TR
2019,Fall,KIN-448,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,KIN-453,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,KIN-453,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,KIN-457,CrossListOpen (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,KIN-457,CrossListOpen (Restricted),1:00 PM,2:20 PM,MW
2019,Fall,KIN-460,CrossListOpen (Restricted),5:00 PM,7:50 PM,R
2019,Fall,KIN-460,CrossListOpen (Restricted),5:00 PM,7:50 PM,R
2019,Fall,KIN-485,Open (Restricted),ARRANGED,,
2019,Fall,KIN-494,CrossListOpen (Restricted),12:00 PM,1:20 PM,TR
2019,Fall,KIN-494,CrossListOpen (Restricted),12:00 PM,1:20 PM,TR
2019,Fall,KIN-494,CrossListOpen (Restricted),4:00 PM,5:20 PM,TR
2019,Fall,KIN-494,CrossListOpen (Restricted),4:00 PM,5:20 PM,TR
2019,Fall,KIN-494,CrossListOpen (Restricted),6:00 PM,8:30 PM,T
2019,Fall,KIN-494,CrossListOpen (Restricted),6:00 PM,8:30 PM,T
2019,Fall,KIN-494,CrossListOpen (Restricted),10:00 AM,11:20 AM,MW
2019,Fall,KIN-494,CrossListOpen (Restricted),10:00 AM,11:20 AM,MW
2019,Fall,KIN-540,Closed,2:00 PM,4:20 PM,W
2019,Fall,KIN-543,Open (Restricted),2:30 PM,3:50 PM,TR
2019,Fall,KIN-565,CrossListOpen (Restricted),1:00 PM,2:40 PM,M
2019,Fall,KIN-590,Open (Restricted),ARRANGED,,
2019,Fall,KIN-591,CrossListOpen (Restricted),12:00 PM,12:50 PM,F
2019,Fall,KIN-599,Open (Restricted),ARRANGED,,
2019,Fall,KOR-20,Open (Restricted),10:00 AM,10:50 AM,MTWRF
2019,Fall,KOR-20,Closed,12:00 PM,12:50 PM,MTWRF
2019,Fall,KOR-203,Open,12:00 PM,12:50 PM,MTWRF
2019,Fall,KOR-203,Open,11:00 AM,11:50 AM,MTWRF
2019,Fall,KOR-221,Open,12:00 PM,12:50 PM,MTWR
2019,Fall,KOR-241,Closed,10:00 AM,10:50 AM,MTWR
2019,Fall,KOR-305,Open,11:00 AM,11:50 AM,MTWRF
2019,Fall,KOR-440,Open,12:30 PM,1:50 PM,TR
2019,Fall,LA-101,Open,12:30 PM,1:50 PM,T
2019,Fall,LA-199,Open (Restricted),ARRANGED,,
2019,Fall,LA-233,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-242,Closed,ARRANGED,,
2019,Fall,LA-242,CrossListOpen,ARRANGED,,
2019,Fall,LA-250,Open,2:00 PM,4:50 PM,TR
2019,Fall,LA-270,Open,1:00 PM,2:20 PM,TR
2019,Fall,LA-280,Open,12:00 PM,1:50 PM,MWF
2019,Fall,LA-301,Open (Restricted),ARRANGED,,
2019,Fall,LA-335,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-336,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-342,Open,2:00 PM,4:50 PM,TR
2019,Fall,LA-346,Open,5:00 PM,6:20 PM,W
2019,Fall,LA-390,Open (Restricted),ARRANGED,,
2019,Fall,LA-390,Open,8:00 AM,9:50 AM,R
2019,Fall,LA-390,Open,10:00 AM,11:50 AM,TR
2019,Fall,LA-390,Open,11:00 AM,12:20 PM,MW
2019,Fall,LA-399,Open,ARRANGED,,
2019,Fall,LA-437,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-452,CrossListOpen,9:00 AM,10:50 AM,MW
2019,Fall,LA-452,CrossListOpen,9:00 AM,10:50 AM,MW
2019,Fall,LA-460,CrossListOpen,4:00 PM,4:50 PM,MWF
2019,Fall,LA-460,CrossListOpen,4:00 PM,4:50 PM,MWF
2019,Fall,LA-501,Open,12:30 PM,1:50 PM,TR
2019,Fall,LA-506,Open,9:00 AM,11:50 AM,W
2019,Fall,LA-537,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-537,Open (Restricted),2:00 PM,4:50 PM,MWF
2019,Fall,LA-587,Closed,12:00 PM,1:20 PM,MW
2019,Fall,LA-590,Open (Restricted),ARRANGED,,
2019,Fall,LA-590,Open,ARRANGED,,
2019,Fall,LA-598,Open (Restricted),ARRANGED,,
2019,Fall,LA-599,Open (Restricted),ARRANGED,,
2019,Fall,LAS-100,Open,5:30 PM,6:20 PM,T
2019,Fall,LAS-100,Open,5:30 PM,6:20 PM,T
2019,Fall,LAS-100,Open,4:30 PM,5:20 PM,T
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,T
2019,Fall,LAS-101,Closed,3:00 PM,4:20 PM,W
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,R
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,R
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,T
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,R
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,T
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,T
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,R
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,R
2019,Fall,LAS-101,Closed,3:00 PM,4:20 PM,W
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Closed,3:00 PM,4:20 PM,W
2019,Fall,LAS-101,Closed,4:00 PM,5:20 PM,W
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,T
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,T
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,R
2019,Fall,LAS-101,Closed,4:00 PM,5:20 PM,W
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,T
2019,Fall,LAS-101,Closed,4:00 PM,5:20 PM,W
2019,Fall,LAS-101,Closed,4:00 PM,5:20 PM,W
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,R
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,R
2019,Fall,LAS-101,Open (Restricted),12:30 PM,1:50 PM,T
2019,Fall,LAS-101,Closed,12:30 PM,1:50 PM,R
2019,Fall,LAS-101,Closed,4:00 PM,5:20 PM,W
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,W
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,T
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,T
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,T
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,W
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,R
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,R
2019,Fall,LAS-101,Closed,2:00 PM,3:20 PM,R
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,W
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,W
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,W
2019,Fall,LAS-101,Closed,9:00 AM,10:20 AM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Open (Restricted),9:00 AM,10:20 AM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,9:00 AM,10:20 AM,F
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,9:00 AM,10:20 AM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,10:00 AM,11:20 AM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Open (Restricted),3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,R
2019,Fall,LAS-101,Closed,10:00 AM,11:20 AM,F
2019,Fall,LAS-101,Closed,10:00 AM,11:20 AM,F
2019,Fall,LAS-101,Closed,10:00 AM,11:20 AM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,F
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Open (Restricted),11:00 AM,12:20 PM,F
2019,Fall,LAS-101,Closed,3:00 PM,4:20 PM,W
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,F
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,T
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,T
2019,Fall,LAS-101,Open (Restricted),5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Closed,11:00 AM,12:20 PM,F
2019,Fall,LAS-101,Closed,5:00 PM,6:20 PM,R
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,T
2019,Fall,LAS-101,Closed,3:30 PM,4:50 PM,R
2019,Fall,LAS-101,Closed,9:30 AM,10:50 AM,T
2019,Fall,LAS-102,Open (Restricted),12:30 PM,1:50 PM,T
2019,Fall,LAS-102,Open (Restricted),11:00 AM,12:20 PM,R
2019,Fall,LAS-102,Open (Restricted),12:30 PM,1:50 PM,R
2019,Fall,LAS-102,Open (Restricted),2:00 PM,3:20 PM,R
2019,Fall,LAS-102,Open (Restricted),11:00 AM,12:20 PM,T
2019,Fall,LAS-102,Open (Restricted),2:00 PM,3:20 PM,T
2019,Fall,LAS-102,Open (Restricted),3:30 PM,4:50 PM,T
2019,Fall,LAS-102,Open (Restricted),3:00 PM,4:20 PM,W
2019,Fall,LAS-102,Open (Restricted),2:00 PM,3:20 PM,W
2019,Fall,LAS-102,Open (Restricted),4:00 PM,5:20 PM,W
2019,Fall,LAS-102,Open (Restricted),1:00 PM,2:20 PM,W
2019,Fall,LAS-102,Open (Restricted),9:30 AM,10:50 AM,R
2019,Fall,LAS-122,Open (Restricted),2:00 PM,2:50 PM,MW
2019,Fall,LAS-122,Open (Restricted),9:00 AM,9:50 AM,T
2019,Fall,LAS-122,Open (Restricted),1:00 PM,1:50 PM,W
2019,Fall,LAS-122,Open (Restricted),10:00 AM,10:50 AM,TR
2019,Fall,LAS-122,Open (Restricted),3:00 PM,3:50 PM,W
2019,Fall,LAS-122,Closed,10:00 AM,10:50 AM,W
2019,Fall,LAS-122,Open (Restricted),6:00 PM,6:50 PM,T
2019,Fall,LAS-122,Open (Restricted),3:00 PM,3:50 PM,T
2019,Fall,LAS-122,Open (Restricted),10:00 AM,10:50 AM,T
2019,Fall,LAS-122,Open (Restricted),2:00 PM,2:50 PM,T
2019,Fall,LAS-122,Open (Restricted),11:00 AM,11:50 AM,T
2019,Fall,LAS-122,Open (Restricted),2:00 PM,2:50 PM,W
2019,Fall,LAS-122,Open (Restricted),4:00 PM,4:50 PM,T
2019,Fall,LAS-122,Open (Restricted),2:00 PM,2:50 PM,W
2019,Fall,LAS-122,Open (Restricted),3:00 PM,3:50 PM,W
2019,Fall,LAS-122,Open (Restricted),4:00 PM,4:50 PM,W
2019,Fall,LAS-122,Open (Restricted),11:00 AM,11:50 AM,W
2019,Fall,LAS-199,Open (Restricted),ARRANGED,,
2019,Fall,LAS-199,Closed,9:30 AM,10:50 AM,T
